county_fips,year,outcome_year,y,lag_1,lag_3_mean_obs,lag_5_mean_obs,years_since_last_obs,sample_weight
13047,2012,2013,1,17.51,17.966666333333336,18.416,1,5979.440319817247
13047,2013,2014,1,16.129999,17.316666,17.6019996,1,5982.641412439021
13047,2014,2015,1,15.8,16.479999666666668,17.1659996,1,5981.012658227848
13047,2015,2016,,15.8,15.90999966666667,16.709999600000003,1,5981.012658227848
13055,2012,2013,1,6.3099999,6.819999833333334,7.46400002,1,3153.724297206407
13055,2013,2014,,8.1800003,6.646666666666666,7.287999999999999,1,3154.034114155228
13055,2015,2016,,8.0500002,7.513333466666666,7.337999999999999,2,3155.279424713555
13057,2016,2017,,10.97,12.516666666666666,13.4,1,20483.13582497721
13063,2010,2011,1,45.279999,50.69,48.0399994,2,38906.80297939053
13063,2011,2012,1,43.529999,47.799999333333325,48.071999399999996,1,41994.02807245642
13063,2012,2013,1,42.959999,43.92333233333333,47.7119996,1,41994.8799347039
13063,2013,2014,1,42.66,43.049999333333325,45.8039994,1,41992.49882794187
13063,2014,2015,1,41.959999,42.526666,43.2779992,1,41989.991467826294
13063,2015,2016,1,42.639999,42.41999933333334,42.749999200000005,1,41986.39873326451
13063,2016,2017,,37.0,40.53333266666667,41.4439994,1,47600.0
13065,2004,2005,,2.03,1.9333333666666668,1.798000038,1,689.6551724137931
13065,2010,2011,0,0.79000002,1.2300000066666665,1.8980000440000002,6,759.4936516583886
13065,2011,2012,0,1.38,1.4000000066666665,1.594000024,1,797.1014492753624
13065,2012,2013,1,2.8800001,1.6833333733333333,1.590000024,1,798.6110833815595
13065,2013,2014,0,3.3800001,2.5466667333333333,2.0920000439999997,1,798.8165444137117
13065,2014,2015,0,3.25,3.170000066666667,2.336000044,1,800.0
13065,2015,2016,1,2.1199999,2.9166666666666665,2.6020000199999997,1,801.8868302776808
13065,2016,2017,1,4.02,3.1299999666666665,3.1300000199999998,1,621.8905472636817
13065,2017,2018,1,4.3400002,3.4933333666666666,3.4220000400000004,1,622.1197869990881
13065,2018,2019,,6.27,4.876666733333333,4.00000002,1,622.0095693779905
13075,2015,2016,1,10.27,10.003333366666666,10.056000000000001,1,1966.893865628043
13075,2016,2017,,13.54,11.46,11.19400002,1,2090.1033973412113
13077,2011,2012,,15.7,19.623333333333335,18.486,7,13280.254777070064
13077,2013,2014,1,15.84,18.286666666666665,18.492,2,13282.828282828285
13077,2014,2015,,15.44,15.659999999999998,18.03,1,13283.678756476686
13079,2007,2008,1,5.8099999,5.346666633333334,6.05399998,1,1153.184185080623
13079,2008,2009,1,3.99,5.1733332333333335,5.45800002,1,1152.8822055137844
13079,2009,2010,1,4.6799998,4.826666566666667,4.9419999400000005,1,1153.8462031558206
13079,2010,2011,1,8.1999998,5.6233332,5.679999860000001,1,963.4146576442599
13079,2011,2012,1,6.7800002,6.553333266666667,5.89199994,1,929.2035124128757
13079,2012,2013,1,6.5700002,7.1833333999999995,6.044,1,928.462681020923
13079,2013,2014,1,5.8099999,6.386666766666667,6.40799998,1,929.4320297664722
13079,2014,2015,1,4.9499998,5.776666633333334,6.46199998,1,929.2929668401199
13079,2015,2016,0,5.27,5.343333233333333,5.87600002,1,929.7912713472487
13079,2016,2017,,3.3199999,4.513333233333333,5.1839999599999995,1,993.9759335534919
13081,2009,2010,1,13.94,15.06,14.982,2,3608.3213773314205
13081,2010,2011,,12.09,13.943333333333333,14.530000000000001,1,3804.79735318445
13083,2006,2007,,3.9000001,3.1033333000000005,2.65399998,1,1205.1281742274828
13083,2009,2010,0,3.5699999,3.5133332999999998,3.1339999599999997,3,1204.4818264560736
13083,2010,2011,1,3.0799999,3.516666633333333,3.19199994,1,1558.4416090403122
13083,2011,2012,1,3.8900001,3.5133332999999998,3.50199998,1,1362.4678312990277
13083,2012,2013,1,4.48,3.8166666666666664,3.7840000000000003,1,1361.6071428571427
13083,2013,2014,1,4.5599999,4.31,3.9159999599999997,1,1359.649152623885
13083,2014,2015,0,4.04,4.359999966666667,4.009999980000001,1,1361.3861386138615
13083,2015,2016,0,3.23,3.9433333000000004,4.04,1,1362.2291021671826
13083,2016,2017,,2.27,3.1799999999999997,3.7159999800000008,1,1762.1145374449338
13089,2013,2014,1,26.75,27.426665999999997,28.807999799999997,1,119641.1214953271
13089,2014,2015,1,26.41,26.933333,28.0839996,1,119674.36577054147
13089,2015,2016,1,25.82,26.326666666666664,26.9019996,1,119651.43299767622
13089,2016,2017,,23.049999,25.093333,25.933999600000003,1,128095.45024275273
13093,2013,2014,1,3.6400001,3.6933334,4.30000006,1,1785.7142366562023
13093,2014,2015,0,5.4299998,4.439999966666666,4.8100000000000005,1,1786.3720731628755
13093,2015,2016,1,3.3599999,4.143333266666667,3.97399998,1,1785.714338860546
13093,2016,2017,,3.9300001,4.239999933333333,4.12199998,1,1526.7175184041344
13099,2011,2012,1,7.7600002,7.176666733333334,7.37799998,1,1340.2061510256146
13099,2012,2013,1,5.52,7.0600001,7.0040000000000004,1,1340.5797101449275
13099,2013,2014,,7.6799998,6.986666666666667,6.946000000000001,1,1341.145868259007
13099,2015,2016,,9.4700003,7.556666700000001,7.666000080000001,2,1341.0770430493017
13101,2009,2010,0,1.99,2.976666666666667,2.7220000000000004,2,402.01005025125625
13101,2010,2011,0,1.17,2.21,2.5660000000000003,1,427.3504273504274
13101,2011,2012,,0.62,1.26,2.144,1,483.8709677419355
13101,2013,2014,0,0.62,0.8033333333333333,1.574,2,483.8709677419355
13101,2014,2015,,2.27,1.1700000000000002,1.334,1,484.5814977973568
13101,2016,2017,0,0.80000001,1.2300000033333334,1.096000002,2,499.9999937500001
13101,2017,2018,,0.80000001,1.2900000066666668,1.0220000040000001,1,499.9999937500001
13107,2011,2012,,9.3299999,8.75,7.626000039999999,2,2711.6827729012084
13107,2016,2017,,8.3100004,8.613333366666668,8.23000012,5,3032.4908287609705
13109,2015,2016,1,4.7600002,5.146666666666667,5.5980000400000005,4,1449.57977102606
13109,2016,2017,,6.5300002,5.580000066666667,6.16200008,1,1286.3705578446998
13115,2016,2017,,14.18,13.076666666666668,12.728,2,13899.858956276445
13119,2009,2010,1,8.6000004,8.583333333333334,9.07000008,1,2127.906877771773
13119,2010,2011,,6.6799998,8.116666633333333,8.34800004,1,2320.359350908963
13119,2012,2013,,5.0700002,6.783333466666666,7.5,2,2564.1024629545377
13119,2014,2015,,4.79,5.513333333333333,6.84200002,2,2567.849686847599
13119,2016,2017,,5.6300001,5.1633334333333325,6.1540001,2,2841.9182443709014
13121,2016,2017,,18.66,20.736667,22.5920002,1,160106.30670011224
13125,2007,2008,0,2.4400001,1.2133333633333334,1.128000018,2,286.8852341440478
13125,2008,2009,1,2.0899999,1.7433333299999998,1.345999998,1,287.0813534488686
13125,2009,2010,1,4.1799998,2.903333266666667,1.981999958,1,287.0813534488686
13125,2010,2011,1,3.79,3.3533332333333337,2.6399999579999998,1,316.62269129287597
13125,2011,2012,0,4.1100001,4.026666633333334,3.3219999799999997,1,291.9707958157957
13125,2012,2013,0,1.71,3.203333366666667,3.17599996,1,292.39766081871346
13125,2013,2014,1,2.05,2.623333366666667,3.1679999800000003,1,292.68292682926835
13125,2014,2015,0,4.1100001,2.623333366666667,3.1540000399999997,1,291.9707958157957
13125,2015,2016,1,1.71,2.623333366666667,2.73800004,1,292.39766081871346
13125,2016,2017,1,4.6399999,3.486666666666667,2.844,1,280.17241983130214
13125,2017,2018,0,4.29,3.546666633333334,3.3599999999999994,1,279.72027972027973
13125,2018,2019,,1.79,3.5733333000000003,3.308,1,279.3296089385475
13129,2009,2010,1,9.4499998,11.129999933333332,11.46799996,1,5947.090072954287
13129,2010,2011,1,9.6999998,10.316666533333333,10.94599992,1,6515.464051865238
13129,2011,2012,1,10.38,9.843333200000002,10.69399992,1,6753.371868978805
13129,2012,2013,1,11.21,10.429999933333335,10.50799992,1,6752.899197145405
13129,2013,2014,1,9.7299995,10.439999833333333,10.09399982,1,6752.312782749886
13129,2014,2015,1,11.21,10.7166665,10.44599986,1,6752.899197145405
13129,2015,2016,1,11.08,10.673333166666666,10.7219999,1,6750.902527075813
13129,2016,2017,,10.16,10.816666666666668,10.6779999,1,7165.354330708662
13135,2010,2011,,28.42,30.86,28.939999999999998,1,79345.53131597466
13135,2012,2013,1,26.51,28.923333333333336,29.688,2,92195.39796303281
13135,2013,2014,,24.459999,26.463333000000002,28.7099998,1,92179.07163446737
13135,2015,2016,1,23.83,24.933333,27.0119998,2,92177.9269827948
13135,2016,2017,,21.290001,23.19333333333333,24.901999999999997,1,98929.07003621089
13141,2006,2007,1,1.96,1.4699999933333334,2.791999954,1,612.2448979591837
13141,2007,2008,1,7.0300002,3.596666733333334,2.366000034,1,611.664278473278
13141,2008,2009,1,8.5,5.830000066666667,3.988000036,1,611.7647058823529
13141,2009,2010,1,4.5799999,6.703333366666667,4.77400002,1,611.3537251387276
13141,2010,2011,1,3.27,5.449999966666667,5.0680000199999995,1,825.6880733944954
13141,2011,2012,0,3.5899999,3.8133332666666675,5.394,1,612.8133875435484
13141,2012,2013,1,3.27,3.376666633333334,4.641999960000001,1,611.6207951070336
13141,2013,2014,1,3.5899999,3.4833332666666674,3.65999994,1,612.8133875435484
13141,2014,2015,0,6.21,4.356666633333334,3.9859999599999996,1,611.9162640901772
13141,2015,2016,0,3.4300001,4.410000000000001,4.01799998,1,612.2448801094788
13141,2016,2017,0,2.6300001,4.090000066666668,3.82600002,1,874.5246815770082
13141,2017,2018,1,2.4000001,2.820000100000001,3.65200004,1,874.9999635416681
13141,2018,2019,,2.51,2.5133334000000005,3.43600006,1,876.4940239043825
13143,2007,2008,1,11.19,13.81,12.446000000000002,2,2886.5058087578195
13143,2008,2009,1,12.09,12.066666666666668,12.784,1,2886.6832092638547
13143,2009,2010,1,10.74,11.339999999999998,12.851999999999999,1,2886.4059590316574
13143,2010,2011,1,10.6,11.143333333333333,11.508000000000001,1,3188.679245283019
13143,2011,2012,1,11.59,10.976666666666667,11.242,1,3175.150992234685
13143,2012,2013,1,11.22,11.136666666666665,11.248,1,3172.905525846702
13143,2013,2014,1,10.43,11.08,10.916,1,3173.5378715244487
13143,2014,2015,1,10.08,10.576666666666666,10.784,1,3174.6031746031745
13143,2015,2016,1,8.8800001,9.7966667,10.440000020000001,1,3175.6756399135625
13143,2016,2017,,8.1999998,9.0533333,9.76199998,1,3560.975696609163
13147,2010,2011,1,7.8899999,9.426666633333333,10.10599998,1,2509.5057352282097
13147,2011,2012,,6.8200002,8.333333366666666,9.34000002,1,2653.958866452819
13147,2013,2014,,8.25,7.653333366666668,8.67000002,2,2654.5454545454545
13147,2015,2016,1,6.29,7.120000066666667,7.90800002,2,2655.0079491255965
13147,2016,2017,,9.4200001,7.986666700000001,7.73400004,1,2484.0764067507816
13149,2015,2016,1,8.1099997,8.586666533333334,8.76999992,9,1183.7238415680831
13149,2016,2017,,6.9899998,7.0799998,8.567999879999999,1,1301.8598369630856
13151,2008,2009,1,42.889999,39.57666633333333,42.7999998,1,11398.92775469638
13151,2009,2010,1,44.790001,42.30000033333334,42.69,1,11399.865787009026
13151,2010,2011,1,32.080002,39.920000666666674,39.120000399999995,1,16115.959095015018
13151,2011,2012,1,29.25,35.37333433333333,37.6460006,1,19049.572649572652
13151,2012,2013,1,29.85,30.393334,35.7720004,1,19045.226130653267
13151,2013,2014,1,28.59,29.23,32.9120006,1,19048.618398041275
13151,2014,2015,1,31.74,30.060000000000002,30.302000399999997,1,19048.519218651545
13151,2015,2016,1,31.290001,30.540000333333335,30.1440002,1,19047.61843887445
13151,2016,2017,,24.790001,29.273333999999995,29.252000399999996,1,22521.176985833925
13153,2012,2013,,12.64,12.04,12.03,1,18670.886075949365
13153,2014,2015,1,13.73,12.58,12.546000000000001,2,18659.8689002185
13153,2015,2016,,13.74,13.37,12.718,1,18668.12227074236
13159,2005,2006,1,8.6700001,8.906666466666666,8.749999919999999,1,1291.8108270840735
13159,2006,2007,1,7.5900002,8.7333333,8.68999998,1,1291.1725614974291
13159,2007,2008,1,7.7399998,8.000000033333334,8.409999879999999,1,1291.989697467434
13159,2008,2009,1,8.8199997,8.049999900000001,8.55199988,1,1292.517050765886
13159,2009,2010,1,5.73,7.4299998333333335,7.70999996,1,1291.4485165794065
13159,2010,2011,1,9.8500004,8.133333366666667,7.94600002,1,1116.7512236852294
13159,2011,2012,1,6.9499998,7.510000066666667,7.81799994,1,1395.683493400964
13159,2012,2013,1,9.0299997,8.609999966666667,8.075999920000001,1,1395.3488835664082
13159,2013,2014,1,8.2399998,8.0733331,7.95999994,1,1395.6311018357064
13159,2014,2015,1,8.2399998,8.503333099999999,8.4619999,1,1395.6311018357064
13159,2015,2016,,6.6599998,7.713333133333333,7.823999779999999,1,1396.3964383302234
13161,2005,2006,1,8.3800001,10.7066667,8.256,1,1587.1121528984231
13161,2006,2007,1,6.3000002,9.016666766666667,8.72800002,1,1587.3015369110624
13161,2007,2008,1,6.4299998,7.0366667000000005,8.970000019999999,1,1586.3142017516082
13161,2008,2009,1,6.6799998,6.469999933333334,8.03199998,1,1586.8263948151616
13161,2009,2010,1,5.6700001,6.2599999,6.692,1,1587.3015593068508
13161,2010,2011,1,6.0500002,6.133333366666666,6.22600002,1,1719.0082076360923
13161,2011,2012,1,9.1599998,6.960000033333333,6.7979999399999995,1,1310.043696725845
13161,2012,2013,1,8.5500002,7.920000066666667,7.22200002,1,1309.9414898259301
13161,2013,2014,1,11.53,9.746666666666668,8.19200006,1,1309.6270598438855
13161,2014,2015,1,10.31,10.130000066666666,9.120000039999999,1,1309.4083414161007
13161,2015,2016,1,9.3100004,10.383333466666667,9.77200008,1,1310.4188481023052
13161,2016,2017,,7.4899998,9.036666733333334,9.438000079999998,1,1842.4566580095236
13165,2004,2005,0,2.0999999,1.7899999633333332,1.307999974,1,857.1428979591857
13165,2005,2006,,2.5,2.3499999666666667,1.643999976,1,760.0
13165,2007,2008,,4.6100001,3.0700000000000003,2.495999998,2,759.219072468133
13165,2009,2010,0,4.6100001,3.906666733333333,3.2540000200000003,2,759.219072468133
13165,2010,2011,0,3.1500001,4.123333433333333,3.3940000399999994,1,1015.8729836230799
13165,2011,2012,0,2.8499999,3.5366667,3.5440000399999994,1,1192.982497999386
13165,2012,2013,0,2.4300001,2.8100000333333335,3.53000006,1,1193.4155887483296
13165,2013,2014,0,2.1800001,2.4866667000000002,3.0440000599999997,1,1192.6604957495185
13165,2014,2015,0,2.01,2.2066667333333334,2.52400004,1,1194.029850746269
13165,2015,2016,1,2.3499999,2.1799999999999997,2.364,1,1191.4894124038049
13165,2016,2017,1,4.1700001,2.8433333333333337,2.6280000400000003,1,983.2134056783356
13165,2017,2018,1,4.0700002,3.5300000666666667,2.95600006,1,982.8009345060966
13165,2018,2019,,3.1500001,3.7966668,3.15000006,1,984.1269528848586
13169,2015,2016,,11.88,13.386666666666665,12.632,3,1978.114478114478
13175,2009,2010,,14.0,14.203333333333333,13.632,1,5549.999999999999
13175,2011,2012,1,12.18,14.023333333333333,13.768,2,6412.151067323482
13175,2012,2013,1,12.76,12.979999999999999,13.510000000000002,1,6410.658307210032
13175,2013,2014,1,11.52,12.153333333333334,13.27,1,6414.930555555556
13175,2014,2015,,12.33,12.203333333333333,12.558,1,6415.247364152473
13191,2015,2016,1,5.6599998,5.940000066666666,6.324,1,1183.7456248673366
13191,2016,2017,,6.79,5.84,6.5939999799999995,1,1222.3858615611193
13197,2005,2006,,6.52,3.6566667,2.398000022,1,598.159509202454
13197,2011,2012,1,2.24,3.433333333333333,2.7780000219999996,6,848.2142857142856
13197,2012,2013,0,3.6500001,4.1366667,3.3720000399999996,1,849.3150452242453
13197,2013,2014,1,2.8199999,2.9033333333333338,3.354,1,851.0638599668035
13197,2014,2015,0,5.4099998,3.9599999333333336,4.1279999599999995,1,850.277295758865
13197,2015,2016,1,2.71,3.646666566666667,3.36599996,1,848.7084870848709
13197,2016,2017,1,4.6199999,4.246666566666666,3.8419999399999996,1,735.930751859973
13197,2017,2018,1,3.8,3.7099999666666665,3.8719999199999995,1,736.8421052631579
13197,2018,2019,,4.3499999,4.2566666,4.1779999199999995,1,735.632200819131
13201,2012,2013,1,4.0500002,3.9666666999999998,4.22799998,1,814.8147745770481
13201,2013,2014,0,6.02,4.4200001,4.3340000199999995,1,813.953488372093
13201,2014,2015,0,3.3199999,4.463333366666666,4.247999999999999,1,813.2530365437661
13201,2015,2016,0,0.61000001,3.316666636666666,3.438000042,1,819.6721177102932
13201,2016,2017,0,3.23,2.3866666366666665,3.4460000219999998,1,804.9535603715169
13201,2017,2018,,0.87,1.5700000033333332,2.809999982,1,804.5977011494253
13209,2008,2009,1,5.75,7.489999999999999,7.81199994,1,956.5217391304348
13209,2009,2010,1,6.6900001,8.0466667,7.2280000200000005,1,956.651704683831
13209,2010,2011,1,8.3900003,6.943333466666666,7.51000008,1,917.7592043709462
13209,2011,2012,1,8.8400002,7.973333533333334,8.27400012,1,927.6017889682853
13209,2012,2013,1,10.02,9.0833335,7.93800012,1,928.1437125748503
13209,2013,2014,1,5.71,8.190000066666666,7.93000012,1,928.1961471103327
13209,2014,2015,,7.9699998,7.8999999333333335,8.186000060000001,1,928.4818300748265
13211,2004,2005,,9.8599997,9.856666566666666,9.8079999,1,1247.464540997907
13211,2006,2007,1,11.1,10.4599999,10.53799994,2,1693.6936936936936
13211,2007,2008,1,10.63,10.5299999,10.25999994,1,1693.3207902163688
13211,2008,2009,,12.4,11.376666666666667,10.88199994,1,1693.5483870967741
13211,2010,2011,,8.6599998,10.563333266666667,10.5299999,2,1535.7968022123973
13211,2014,2015,1,10.54,10.533333266666666,10.665999959999999,4,1432.6375711574954
13211,2015,2016,1,8.7200003,9.3066667,10.190000020000001,1,1433.4861892149245
13211,2016,2017,,6.0799999,8.446666733333334,9.28,1,1858.5526621472477
13223,2013,2014,,19.84,19.266666333333333,21.47,1,10297.379032258064
13227,2006,2007,1,13.78,13.426666666666668,12.813999999999998,1,2256.8940493468795
13227,2007,2008,1,15.82,14.339999999999998,13.736,1,2256.6371681415926
13227,2008,2009,1,12.05,13.883333333333333,13.63,1,2257.2614107883815
13227,2009,2010,1,11.12,12.996666666666668,13.238,1,2257.1942446043167
13227,2010,2011,1,10.85,11.339999999999998,12.724,1,2470.0460829493086
13227,2011,2012,1,9.04,10.336666666666666,11.776,1,2599.557522123894
13227,2012,2013,1,9.6199999,9.836666633333333,10.53599998,1,2598.7526257666595
13227,2013,2014,1,10.54,9.7333333,10.23399998,1,2599.620493358634
13227,2014,2015,,10.35,10.169999966666666,10.07999998,1,2599.033816425121
13233,2012,2013,1,12.94,11.753333333333332,12.756,1,4814.528593508501
13233,2013,2014,1,13.26,12.65333333333333,12.642,1,4811.463046757164
13233,2014,2015,1,14.42,13.54,12.588,1,4812.760055478502
13233,2015,2016,1,15.94,14.540000000000001,13.663999999999998,1,4811.794228356337
13233,2016,2017,,12.52,14.293333333333331,13.815999999999999,1,5327.476038338658
13235,2008,2009,,3.02,3.1566666666666667,3.3839999599999997,4,993.3774834437086
13235,2010,2011,1,2.3099999,3.109999966666667,3.24599994,2,1255.4113097580653
13235,2011,2012,,3.6099999,2.9799999333333336,3.07799996,1,1551.2465803669413
13235,2016,2017,,2.28,2.733333266666667,3.04399996,5,1315.7894736842106
13237,2008,2009,,8.3699999,8.5533333,8.86600002,2,2078.8530714319363
13237,2011,2012,1,8.9099998,8.693333299999999,9.341999940000001,3,2255.8923065295694
13237,2012,2013,,9.6099997,8.963333133333334,8.83599988,1,2258.0645866201226
13237,2014,2015,1,8.0200005,8.846666666666666,8.742000019999999,2,2256.857714659743
13237,2015,2016,1,7.8000002,8.476666799999999,8.54200002,1,2256.410198553585
13237,2016,2017,,9.1499996,8.323333433333334,8.69799996,1,2054.6448985637116
13245,2006,2007,1,18.98,18.356666666666666,17.2280002,1,32086.406743940992
13245,2007,2008,1,20.049999,19.103333333333335,18.348,1,32089.777161584898
13245,2008,2009,1,20.92,19.983333000000002,19.207999800000003,1,32079.349904397703
13245,2009,2010,1,19.41,20.126666333333333,19.528,1,32086.553323029366
13245,2010,2011,,15.1,18.476666666666667,18.8919998,1,35251.65562913907
13247,2015,2016,,26.43,27.28,30.2759998,1,9216.799091940977
13249,2009,2010,0,3.74,2.67,2.013999998,1,534.75935828877
13249,2010,2011,0,0.38999999,2.3099999966666664,2.033999998,1,512.820525969757
13249,2011,2012,0,0.44999999,1.52666666,1.7699999960000004,1,666.6666814814818
13249,2012,2013,0,1.35,0.7299999933333333,1.745999996,1,666.6666666666666
13249,2013,2014,0,2.0999999,1.2999999633333335,1.605999976,1,666.6666984126999
13249,2014,2015,0,1.65,1.6999999666666665,1.187999976,1,666.6666666666666
13249,2015,2016,0,0.30000001,1.3499999699999998,1.16999998,1,666.6666444444453
13249,2016,2017,0,1.6900001,1.2133333699999997,1.4180000019999999,1,532.544347186725
13249,2017,2018,0,1.51,1.166666703333333,1.450000002,1,529.8013245033112
13249,2018,2019,,1.13,1.4433333666666666,1.2560000219999998,1,530.9734513274336
13255,2014,2015,1,28.74,32.51666633333334,35.9660004,3,8775.226165622826
13255,2015,2016,,28.35,28.519999666666667,33.106,1,8772.48677248677
13263,2004,2005,0,1.8099999,1.9633332666666667,2.992000022,1,441.9889746955235
13263,2005,2006,1,1.22,1.6133332666666667,3.1000000200000004,1,491.80327868852464
13263,2006,2007,0,3.05,2.0266666333333334,2.03199996,1,491.8032786885246
13263,2007,2008,,2.4400001,2.2366667,2.06599998,1,491.8032585326534
13263,2010,2011,,0.17,1.8866667,1.738,3,588.2352941176471
13263,2015,2016,0,2.49,1.7000000333333334,1.8740000199999998,5,522.0883534136545
13263,2016,2017,1,2.54,1.7333333333333334,2.13800002,1,590.5511811023622
13263,2017,2018,1,3.9000001,2.9766667000000004,2.30800004,1,589.7435746219596
13263,2018,2019,,4.0700002,3.5033334333333332,2.63400006,1,589.680560703658
13265,2005,2006,0,2.3900001,4.446666700000001,3.5640000200000004,1,209.2050121671543
13265,2006,2007,0,1.91,2.4300000333333336,3.6480000200000005,1,209.4240837696335
13265,2007,2008,0,0.95999998,1.75333336,3.242000016,1,208.3333376736112
13265,2008,2009,0,2.3900001,1.7533333599999998,2.128000036,1,209.2050121671543
13265,2009,2010,0,1.91,1.7533333599999998,1.9120000359999998,1,209.4240837696335
13265,2010,2011,0,1.01,1.7700000333333332,1.636000016,1,198.01980198019803
13265,2011,2012,,0.54000002,1.1533333399999999,1.36200002,1,185.18517832647487
13265,2013,2014,0,1.61,1.05333334,1.492000024,2,186.33540372670808
13265,2014,2015,0,1.08,1.0766666733333334,1.230000004,1,185.18518518518516
13265,2015,2016,0,0.54000002,1.0766666733333334,0.9560000080000002,1,185.18517832647487
13265,2016,2017,0,2.1700001,1.2633333733333336,1.188000028,1,184.33178874047053
13265,2017,2018,1,1.09,1.266666706666667,1.298000024,1,183.4862385321101
13265,2018,2019,,2.72,1.9933333666666668,1.5200000240000002,1,183.8235294117647
13271,2004,2005,,3.02,3.4666666999999998,2.772000034,1,894.0397350993377
13271,2007,2008,,4.2199998,4.09,3.4599999999999995,3,1516.587749601315
13271,2009,2010,1,4.7399998,3.9933332,3.87199994,2,1518.9874058644475
13271,2010,2011,1,4.98,4.646666533333334,4.39799996,1,1606.425702811245
13271,2011,2012,,4.5900002,4.7700000000000005,4.309999960000001,1,2135.0761596916705
13271,2015,2016,,3.7,4.423333400000001,4.44599996,4,2135.135135135135
13275,2016,2017,,10.37,9.953333233333334,10.18399998,1,6817.74349083896
13281,2006,2007,1,2.47,4.803333366666667,4.43399998,1,769.2307692307692
13281,2007,2008,1,2.8599999,3.5066666666666664,4.43199998,1,769.2307961269508
13281,2008,2009,1,4.1599998,3.163333233333333,4.28599996,1,769.2308062130195
13281,2009,2010,1,4.29,3.7699998999999997,3.79399996,1,769.2307692307692
13281,2010,2011,1,4.9099998,4.453333199999999,3.7379998999999997,1,896.1303827344352
13281,2011,2012,,5.9499998,5.049999866666666,4.43399986,1,857.1428859543828
13281,2013,2014,,4.4299998,5.096666466666666,4.74799984,2,857.787849110061
13281,2015,2016,1,5.9499998,5.443333133333333,5.10599984,2,857.1428859543828
13281,2016,2017,1,4.8800001,5.086666566666666,5.223999859999999,1,1065.5737486562755
13281,2017,2018,1,5.3499999,5.393333266666666,5.31199988,1,1065.4205806620669
13281,2018,2019,,3.3800001,4.5366667000000005,4.7979999399999995,1,1065.0887258849489
13283,2005,2006,,0.14,1.5600000333333333,2.34399998,1,714.2857142857142
13285,2014,2015,1,25.92,24.709999666666665,25.057999799999997,2,10378.086419753085
13285,2015,2016,,26.190001,25.756667000000004,25.25,1,10381.824727689016
13291,2016,2017,,3.8800001,4.063333433333334,4.49600006,1,2216.4947882346705
13295,2015,2016,,11.94,11.736666666666665,11.106000040000001,1,7261.306532663317
13297,2013,2014,,18.629999,21.019999666666667,22.7599996,3,7960.279546982261
13297,2015,2016,1,20.84,20.659999666666668,21.1159998,2,7960.652591170825
13297,2016,2017,,19.93,19.799999666666668,20.765999800000003,1,8153.537380832915
13301,2011,2012,,5.2800002,4.293333433333333,5.606000079999999,1,662.8787627697438
13301,2015,2016,1,10.41,6.343333366666667,6.618000100000001,4,662.8242074927954
13301,2016,2017,,11.87,9.186666733333333,7.03200006,1,749.7893850042124
13301,2018,2019,,9.6000004,10.6266668,8.100000099999999,2,749.9999687500012
13303,2013,2014,,6.8299999,6.566666766666667,6.58400002,1,2181.552008514671
13305,2011,2012,,9.1099997,10.4966666,11.37799996,1,3183.3151432485784
13305,2014,2015,,10.09,9.359999933333334,10.63399996,3,3181.367690782953
13307,2009,2010,0,1.67,0.83666666,0.8619999999999999,1,239.52095808383234
13307,2010,2011,0,0.43000001,0.84,0.8279999979999999,1,232.55813412655505
13307,2011,2012,,1.1799999,1.0933333033333332,0.823999978,1,169.49153978741862
13309,2004,2005,0,1.77,1.77,1.504000006,1,451.9774011299435
13309,2005,2006,1,2.3699999,1.9699999666666665,1.8459999799999998,1,421.94094607345767
13309,2006,2007,1,3.3199999,2.4866666,2.1999999600000004,1,421.6867596893602
13309,2007,2008,1,2.6099999,2.7666665666666668,2.36799994,1,421.45595484505577
13309,2008,2009,1,2.8399999,2.923333233333333,2.58199992,1,422.5352261456066
13309,2009,2010,1,4.0300002,3.16,3.03399996,1,421.8362073530418
13309,2010,2011,0,3.7,3.5233333666666664,3.29999998,1,567.5675675675675
13309,2011,2012,0,2.8299999,3.5200000333333334,3.20199998,1,742.0494961854946
13309,2012,2013,0,3.23,3.2533332999999995,3.3259999999999996,1,743.0340557275541
13309,2013,2014,1,3.23,3.096666633333333,3.4040000200000002,1,743.0340557275541
13309,2014,2015,1,5.3800001,3.9466666999999998,3.6740000000000004,1,743.4944099722229
13309,2015,2016,0,4.5799999,4.396666666666666,3.8499999799999998,1,742.3580948113121
13309,2016,2017,1,2.6300001,4.196666699999999,3.8100000199999995,1,684.410620364615
13309,2017,2018,1,3.3599999,3.5233332999999996,3.836,1,684.5238298965426
13309,2018,2019,,2.9200001,2.970000033333333,3.77400002,1,684.9314833927573
13315,2004,2005,1,2.3199999,2.9766666,2.2159999640000003,1,560.3448517390023
13315,2005,2006,1,2.9200001,2.9366666333333336,2.477999984,1,410.9588900356544
13315,2006,2007,1,5.3499999,3.529999966666667,3.43999996,1,411.214960957289
13315,2007,2008,1,2.6800001,3.6500000333333333,3.3679999800000004,1,410.44774587881545
13315,2008,2009,1,4.3800001,4.1366667,3.53000002,1,410.9588947269658
13315,2009,2010,1,5.8400002,4.3000001333333335,4.23400008,1,410.9588900356544
13315,2010,2011,0,3.29,4.503333433333333,4.30800006,1,699.0881458966566
13315,2011,2012,1,2.8599999,3.9966667000000005,3.81000006,1,769.2307961269508
